Gene.ID,Gene.Name,Undifferentiated ,Differentiated,FDR,AveExpr,P value,SRR3133925_nodiff_rep1,SRR3133926_nodiff_rep2,SRR3133927_nodiff_rep3,SRR3133928_diff_rep1,SRR3133929_diff_rep2,SRR3133930_diff_rep3,SRR3133925_nodiff_rep1 CPM,SRR3133926_nodiff_rep2 CPM,SRR3133927_nodiff_rep3 CPM,SRR3133928_diff_rep1 CPM,SRR3133929_diff_rep2 CPM,SRR3133930_diff_rep3 CPM
ENSG00000108651,UTP6,0,0.046942720054945,0.605736059072452,5.89911875004201,0.537134405579421,1318,1151,1161,1148,1392,1409,60.393,55.644,61.562,56.981,59.614,64.126
ENSG00000244462,RBM12,0,-0.0601838406492972,0.606297573454312,7.16145097162164,0.537679151826196,3183,2936,2909,2362,3524,3344,145.849,141.938,154.250,117.239,150.919,152.192
ENSG00000143333,RGS16,0,-0.183829978516252,0.606328269058337,5.41166551766674,0.537832516610623,990,918,908,449,1235,1140,45.363,44.380,48.147,22.286,52.890,51.884
ENSG00000250120,PCDHA10,0,-0.0983212589818292,0.606328269058337,2.56240919132673,0.537757292121775,123,136,118,101,122,150,5.636,6.575,6.257,5.013,5.225,6.827
ENSG00000103510,KAT8,0,-0.0545122165966472,0.606328269058337,5.61157792473952,0.537824028961663,1127,1113,857,886,1138,1106,51.641,53.807,45.443,43.977,48.736,50.336
ENSG00000172640,OR10AD1,0,0.434721038348662,0.606744172807962,-1.69610573487524,0.538243513076245,6,7,3,2,15,11,0.275,0.338,0.159,0.099,0.642,0.501
ENSG00000172939,OXSR1,0,-0.0601449202014575,0.607084204270818,6.62610274964476,0.538587255564256,2120,2052,2054,1650,2379,2327,97.141,99.202,108.914,81.898,101.883,105.906
ENSG00000172936,MYD88,0,-0.0472324915758024,0.607093351211795,4.9934366754009,0.538637471248523,712,663,624,628,713,694,32.625,32.052,33.088,31.171,30.535,31.585
ENSG00000115361,ACADL,0,0.297109936737791,0.607113733802955,-1.23258266914937,0.538697657698253,11,4,9,10,13,7,0.504,0.193,0.477,0.496,0.557,0.319
ENSG00000088727,KIF9,0,0.0642754856142762,0.607497757346031,3.54911950741532,0.539080534188614,235,250,221,237,285,255,10.768,12.086,11.719,11.764,12.205,11.606
ENSG00000176986,SEC24C,0,-0.065689145738121,0.607927663522714,6.85712068537729,0.539504182392522,2622,2485,2229,1851,2901,2736,120.144,120.135,118.193,91.875,124.238,124.521
ENSG00000119139,TJP2,0,0.30793684665372,0.607978532476119,1.70018220427229,0.539591488115768,60,62,55,131,97,38,2.749,2.997,2.916,6.502,4.154,1.729
ENSG00000130021,PUDP,0,-0.0844229491797073,0.608021040075603,4.23162163963381,0.539671379467936,437,413,351,284,470,454,20.024,19.966,18.612,14.096,20.128,20.662
ENSG00000204237,OXLD1,0,-0.0875534803199196,0.608142677414582,5.38534549702266,0.539821516706425,1011,931,733,945,860,834,46.325,45.008,38.867,46.905,36.830,37.957
ENSG00000170927,PKHD1,0,0.379312926162389,0.608200273851743,0.0749785310065739,0.539914820081565,13,26,20,9,33,51,0.596,1.257,1.061,0.447,1.413,2.321
ENSG00000165061,ZMAT4,0,0.233210662778161,0.608375885702292,-1.06831565002384,0.540112904907125,7,10,9,10,15,8,0.321,0.483,0.477,0.496,0.642,0.364
ENSG00000114120,SLC25A36,0,-0.0550518237233044,0.608799038935079,6.98310336780535,0.540530797190417,2699,2585,2675,2221,2941,2956,123.672,124.969,141.842,110.240,125.951,134.533
ENSG00000117528,ABCD3,0,0.0513701193477987,0.60887652690692,6.29342403185577,0.540641820424147,1666,1537,1556,1412,1942,1872,76.338,74.305,82.507,70.085,83.168,85.198
ENSG00000030066,NUP160,0,0.0722808161863675,0.60895577127235,6.9214595268054,0.540754414087548,2577,2417,2309,1993,3290,2957,118.082,116.848,122.435,98.923,140.897,134.579
ENSG00000148090,AUH,0,-0.0696027059967661,0.609030071223191,3.37064674184072,0.540862627745089,226,223,203,214,229,212,10.356,10.781,10.764,10.622,9.807,9.649
ENSG00000214654,B3GNT10,0,-0.12189330103403,0.609254567076939,2.3541724784098,0.541104246917778,126,90,116,82,109,130,5.773,4.351,6.151,4.070,4.668,5.917
ENSG00000138399,FASTKD1,0,-0.0618446141543343,0.609399860325272,4.50046095537151,0.541299139380647,535,449,449,384,560,507,24.514,21.706,23.808,19.060,23.983,23.075
ENSG00000090674,MCOLN1,0,-0.103714703158033,0.609399860325272,5.35512791429645,0.541317809355507,922,978,730,973,815,790,42.247,47.281,38.708,48.295,34.903,35.954
ENSG00000023287,RB1CC1,0,0.050006434479438,0.609473613132314,6.03861671853312,0.541425588365114,1410,1266,1316,1222,1651,1495,64.608,61.204,69.781,60.654,70.706,68.040
ENSG00000161057,PSMC2,0,0.0499781088972924,0.609699429022762,7.11889800306793,0.541668473315576,2991,2704,2744,2878,3163,3138,137.052,130.722,145.501,142.850,135.458,142.816
ENSG00000110717,NDUFS8,0,-0.0557413559079869,0.609740815922692,5.8585776059077,0.541747526602048,1394,1275,1011,1111,1281,1310,63.875,61.639,53.608,55.145,54.860,59.621
ENSG00000146872,TLK2,0,-0.0462061343070772,0.609987946542949,6.16331342151866,0.54200940076663,1588,1473,1438,1275,1664,1668,72.764,71.211,76.250,63.285,71.262,75.914
ENSG00000130052,STARD8,0,-0.138836828397245,0.610804672866745,1.15156151140002,0.542777467275622,54,50,39,48,53,37,2.474,2.417,2.068,2.382,2.270,1.684
ENSG00000137496,IL18BP,0,-0.116727060201238,0.611794268177264,4.36123338443214,0.543699275082638,464,470,396,273,528,529,21.261,22.722,20.998,13.550,22.612,24.076
